,Representation,label,Width,Length,SurfaceArea,Volume
218,Medial axis,1,0.6012665706212151,3.313916628484911,5.5953467982600396,0.8475433752130767
219,Medial axis,1,0.6783917693049722,1.5298417101453141,2.8185894464009467,0.39747185501671084
220,Medial axis,1,0.6583979716406881,2.3524161386235094,4.325255053684335,0.6423412212809139
221,Medial axis,1,0.7096472593308967,2.0084244497960864,3.8947106345136633,0.6005617145058146
222,Medial axis,1,0.7207516516507692,2.754768579078533,5.04658846888701,0.81615290059055
223,Medial axis,1,0.6248747026963001,2.900249964755303,4.989850963028581,0.8353931426287619
224,Medial axis,1,0.6799347579121827,2.7730682561440454,5.5272109165074275,0.9312215042631399
225,Medial axis,1,0.6382325651952697,2.4709348723368687,4.638554913371643,0.6788580701517072
226,Medial axis,1,0.6686175132081479,2.296462770967291,4.1514794506576775,0.6224718238282906
227,Medial axis,1,0.5618156676664825,1.7882343485664778,2.8422061092176145,0.39438196780456686
228,Medial axis,1,0.6297625989285114,1.648184863525695,2.7302006033695747,0.3682583759200763
229,Medial axis,1,0.6586881641345537,2.4233657911533912,4.329455305475083,0.6493662957076287
230,Medial axis,1,0.7104959748341892,3.730824769550278,4.905471941977263,0.7859549472344572
231,Medial axis,1,0.7363354405421765,2.3935041570265976,4.99169969539858,0.8194772905691551
232,Medial axis,1,0.6049263370966776,2.1345323661808298,3.279422363553111,0.4888058352516065
233,Medial axis,1,0.5908635464000738,2.661285675885725,4.420954260400308,0.6542655248344021
234,Medial axis,1,0.5575770767312759,1.7992994586072604,2.825889418311398,0.39691005734177565
235,Medial axis,1,0.6060094167436262,3.8914244860649077,5.804793196902945,0.9228539956106928
236,Medial axis,1,0.7292677679237087,1.6776181145645954,3.193309173973893,0.4833296362493092
237,Medial axis,1,0.6353116321179486,1.226340854718692,2.2038056071343934,0.285047959476769
238,Medial axis,1,0.7295679000413402,1.8748567561480431,3.515744217633077,0.5438201493373513
